date,year,month,open,high,low,close,volume,id
08-10-2010 0:00,2010,10,291.71,506.5,290,294.07,23514402,833
07-10-2010 0:00,2010,10,290.34,506.5,286.91,289.22,14585611,834
06-10-2010 0:00,2010,10,289.59,506.5,285.26,289.19,23959502,835
05-10-2010 0:00,2010,10,282,506.5,281.82,288.94,17927350,836
04-10-2010 0:00,2010,10,281.6,506.5,277.77,278.64,15546424,837
01-10-2010 0:00,2010,10,286.15,506.5,281.35,282.52,16014492,838
30-09-2010 0:00,2010,9,289,506.5,281.25,283.75,24049636,839
29-09-2010 0:00,2010,9,287.23,506.5,286,287.37,16772944,840
28-09-2010 0:00,2010,9,291.77,506.5,275,286.86,36965773,841
27-09-2010 0:00,2010,9,293.98,506.5,291.01,291.16,17253559,842
24-09-2010 0:00,2010,9,292.1,506.5,290.55,292.32,23195972,843
23-09-2010 0:00,2010,9,286.33,506.5,286,288.92,28075553,844
22-09-2010 0:00,2010,9,282.71,506.5,282.41,287.75,20907682,845
21-09-2010 0:00,2010,9,283.86,506.5,282.79,283.77,23916983,846
20-09-2010 0:00,2010,9,276.08,506.5,275.85,283.23,23546119,847
17-09-2010 0:00,2010,9,277.69,506.5,273.68,275.37,22659813,848
16-09-2010 0:00,2010,9,270.24,506.5,269.5,276.57,23289341,849
15-09-2010 0:00,2010,9,268.17,506.5,267.84,270.22,15334510,850
14-09-2010 0:00,2010,9,266.21,506.5,265.52,268.06,14576759,851
13-09-2010 0:00,2010,9,265.82,506.5,265.76,267.04,13884995,852
10-09-2010 0:00,2010,9,263.19,506.5,261.4,263.41,13848617,853
09-09-2010 0:00,2010,9,265.04,506.5,262.92,263.07,15663371,854
08-09-2010 0:00,2010,9,259.78,506.5,259.1,262.92,18805302,855
07-09-2010 0:00,2010,9,256.64,506.5,256.25,257.81,12243759,856
03-09-2010 0:00,2010,9,255.09,506.5,254.5,258.77,18599581,858
02-09-2010 0:00,2010,9,251.26,506.5,248.57,252.17,14836614,859
01-09-2010 0:00,2010,9,247.47,506.5,246.28,250.33,24894115,860
31-08-2010 0:00,2010,8,241.85,506.5,240.35,243.1,15028086,861
30-08-2010 0:00,2010,8,240.76,506.5,240.68,242.5,13688842,862
27-08-2010 0:00,2010,8,241.75,506.5,235.56,241.62,19592368,863
26-08-2010 0:00,2010,8,245.45,506.5,240.28,240.28,16660829,864
25-08-2010 0:00,2010,8,238.04,506.5,237.2,242.89,21316604,865
24-08-2010 0:00,2010,8,242.67,506.5,238.65,239.93,21519744,866
23-08-2010 0:00,2010,8,251.79,506.5,245.25,245.8,14788116,867
20-08-2010 0:00,2010,8,249.39,506.5,249,249.64,13722458,868
19-08-2010 0:00,2010,8,252.84,506.5,248.68,249.88,15239461,869
18-08-2010 0:00,2010,8,252.36,506.5,251.58,253.07,12131989,870
17-08-2010 0:00,2010,8,250.08,506.5,249.2,251.97,15094603,871
16-08-2010 0:00,2010,8,247.58,506.5,246.62,247.64,11372407,872
13-08-2010 0:00,2010,8,251.65,506.5,249.09,249.1,12673805,873
12-08-2010 0:00,2010,8,246.69,506.5,246.12,251.79,19104262,874
11-08-2010 0:00,2010,8,255.4,506.5,249.81,250.19,22144724,875
10-08-2010 0:00,2010,8,259.85,506.5,257.55,259.41,16139915,876
09-08-2010 0:00,2010,8,261.48,506.5,259.57,261.75,10825908,877
06-08-2010 0:00,2010,8,259.78,506.5,257.63,260.09,15893330,878
05-08-2010 0:00,2010,8,261.73,506.5,260.55,261.7,10334374,879
04-08-2010 0:00,2010,8,262.84,506.5,260.31,262.98,15019868,880
03-08-2010 0:00,2010,8,261.01,506.5,259.42,261.93,14916174,881
02-08-2010 0:00,2010,8,260.44,506.5,259.62,261.85,15288718,882
30-07-2010 0:00,2010,7,255.89,506.5,254.9,257.25,16016280,883
29-07-2010 0:00,2010,7,260.71,506.5,256.1,258.11,22993055,884
28-07-2010 0:00,2010,7,263.67,506.5,260.25,260.96,18570870,885
27-07-2010 0:00,2010,7,260.87,506.5,260.3,264.08,20884663,886
26-07-2010 0:00,2010,7,260,506.5,257.71,259.28,15019636,887
23-07-2010 0:00,2010,7,257.09,506.5,256.28,259.94,19049523,888
22-07-2010 0:00,2010,7,257.68,506.5,255.31,259.02,23047046,889
21-07-2010 0:00,2010,7,265.09,506.5,254,254.24,42345346,890
20-07-2010 0:00,2010,7,242.9,506.5,240.01,251.89,38391073,891
19-07-2010 0:00,2010,7,249.88,506.5,239.6,245.58,36589212,892
16-07-2010 0:00,2010,7,253.18,506.5,248.41,249.9,37137768,893
15-07-2010 0:00,2010,7,248.23,506.5,247.3,251.45,29459407,894
14-07-2010 0:00,2010,7,249.38,506.5,249,252.73,29006112,895
13-07-2010 0:00,2010,7,256.32,506.5,246.43,251.8,42534094,896
12-07-2010 0:00,2010,7,258.53,506.5,254.86,257.28,20102748,897
09-07-2010 0:00,2010,7,256.89,506.5,255.16,259.62,15484791,898
08-07-2010 0:00,2010,7,262.48,506.5,254.89,258.09,26362523,899
07-07-2010 0:00,2010,7,250.49,506.5,249.75,258.66,23377116,900
06-07-2010 0:00,2010,7,251,506.5,246.16,248.63,21972668,901
02-07-2010 0:00,2010,7,250.49,506.5,243.2,246.94,24803483,903
01-07-2010 0:00,2010,7,254.3,506.5,243.22,248.48,36534020,904
30-06-2010 0:00,2010,6,256.71,506.5,250.01,251.53,26409580,905
29-06-2010 0:00,2010,6,264.12,506.5,254.3,256.17,40476590,906
28-06-2010 0:00,2010,6,266.93,506.5,264.52,268.3,20908322,907
25-06-2010 0:00,2010,6,270.06,506.5,265.81,266.7,19640753,908
24-06-2010 0:00,2010,6,271,506.5,268.1,269,25540402,909
23-06-2010 0:00,2010,6,274.58,506.5,267.9,270.97,27444819,910
22-06-2010 0:00,2010,6,272.16,506.5,271.5,273.85,25616428,911
21-06-2010 0:00,2010,6,277.69,506.5,268.73,270.17,27731779,912
18-06-2010 0:00,2010,6,272.25,506.5,271.42,274.07,28022135,913
17-06-2010 0:00,2010,6,270.6,506.5,269.5,271.87,31195033,914
16-06-2010 0:00,2010,6,261.1,506.5,260.63,267.25,27988910,915
15-06-2010 0:00,2010,6,255.64,506.5,255.5,259.69,20895471,916
14-06-2010 0:00,2010,6,255.96,506.5,254.01,254.28,21534300,917
11-06-2010 0:00,2010,6,248.22,506.5,247.37,253.51,19491412,918
10-06-2010 0:00,2010,6,244.84,506.5,242.2,250.51,27726991,919
09-06-2010 0:00,2010,6,251.47,506.5,242.49,243.2,30522453,920
08-06-2010 0:00,2010,6,253.24,506.5,245.65,249.33,35741717,921
07-06-2010 0:00,2010,6,258.29,506.5,250.55,250.94,31677934,922
04-06-2010 0:00,2010,6,258.21,506.5,254.63,255.96,27087206,923
03-06-2010 0:00,2010,6,265.18,506.5,260.41,263.12,23219902,924
02-06-2010 0:00,2010,6,264.54,506.5,260.34,263.95,24590932,925
01-06-2010 0:00,2010,6,259.69,506.5,258.96,260.83,31302626,926
28-05-2010 0:00,2010,5,259.39,506.5,253.35,256.88,29129031,928
27-05-2010 0:00,2010,5,250.6,506.5,249.11,253.35,23796477,929
26-05-2010 0:00,2010,5,250.08,506.5,243.75,244.11,30380592,930
25-05-2010 0:00,2010,5,239.35,506.5,237.16,245.22,37429051,931
24-05-2010 0:00,2010,5,247.28,506.5,246.26,246.76,26937337,932
21-05-2010 0:00,2010,5,232.82,506.5,231.35,242.32,43710965,933
20-05-2010 0:00,2010,5,241.88,506.5,236.21,237.76,45818391,934
19-05-2010 0:00,2010,5,249.5,506.5,244.85,248.34,36633058,935
18-05-2010 0:00,2010,5,256.98,506.5,250.26,252.36,27952708,936
17-05-2010 0:00,2010,5,254.7,506.5,247.71,254.22,27244036,937
14-05-2010 0:00,2010,5,255.16,506.5,249.5,253.82,27120051,938
13-05-2010 0:00,2010,5,263.22,506.5,256.4,258.36,21418218,939
12-05-2010 0:00,2010,5,259.24,506.5,258.7,262.09,23370625,940
11-05-2010 0:00,2010,5,251.84,506.5,250.5,256.52,30369687,941
10-05-2010 0:00,2010,5,250.25,506.5,248.53,253.99,35153744,942
07-05-2010 0:00,2010,5,243.71,506.5,225.21,235.86,59857756,943
06-05-2010 0:00,2010,5,253.83,506.5,199.25,246.25,45923556,944
05-05-2010 0:00,2010,5,253.03,506.5,248.73,255.98,31539398,945
04-05-2010 0:00,2010,5,263.03,506.5,256.75,258.68,25850690,946
03-05-2010 0:00,2010,5,263.84,506.5,262.88,266.35,16226433,947
30-04-2010 0:00,2010,4,269.31,506.5,261,261.09,19373668,948
29-04-2010 0:00,2010,4,263.02,506.5,262.01,268.64,19958535,949
28-04-2010 0:00,2010,4,263.25,506.5,256.41,261.6,27085710,950
27-04-2010 0:00,2010,4,267.27,506.5,260.52,262.04,25333632,951
26-04-2010 0:00,2010,4,271.88,506.5,268.19,269.5,17109573,952
23-04-2010 0:00,2010,4,267.99,506.5,267,270.83,28462622,953
22-04-2010 0:00,2010,4,258.24,506.5,256.2,266.47,28336545,954
21-04-2010 0:00,2010,4,258.8,506.5,255.73,259.22,35085400,955
20-04-2010 0:00,2010,4,248.54,506.5,242.96,244.59,26368711,956
19-04-2010 0:00,2010,4,247.03,506.5,241.77,247.07,20247213,957
16-04-2010 0:00,2010,4,248.57,506.5,244.55,247.4,26805138,958
15-04-2010 0:00,2010,4,245.78,506.5,245.51,248.92,13456560,959
14-04-2010 0:00,2010,4,245.28,506.5,244.07,245.69,14431222,960
13-04-2010 0:00,2010,4,241.86,506.5,241.11,242.43,10936075,961
12-04-2010 0:00,2010,4,242.2,506.5,241.81,242.29,11900548,962
09-04-2010 0:00,2010,4,241.43,506.5,240.46,241.79,11935092,963
08-04-2010 0:00,2010,4,240.44,506.5,238.04,239.95,20463803,964
07-04-2010 0:00,2010,4,239.72,506.5,238.66,240.6,22446433,965
06-04-2010 0:00,2010,4,238.2,506.5,237,239.54,15964884,966
05-04-2010 0:00,2010,4,234.98,506.5,234.77,238.49,24446617,967
01-04-2010 0:00,2010,4,237.49,506.5,232.75,235.97,21540857,969
31-03-2010 0:00,2010,3,235.49,506.5,234.46,235,15380651,970
30-03-2010 0:00,2010,3,236.6,506.5,234.25,235.84,18832475,971
29-03-2010 0:00,2010,3,233,506.5,231.62,232.39,19312255,972
26-03-2010 0:00,2010,3,228.95,506.5,228.55,230.9,22888305,973
25-03-2010 0:00,2010,3,230.92,506.5,226.25,226.65,19402382,974
24-03-2010 0:00,2010,3,227.64,506.5,227.51,229.37,21367176,975
23-03-2010 0:00,2010,3,225.64,506.5,224.1,228.36,21515311,976
22-03-2010 0:00,2010,3,220.47,506.5,220.15,224.75,16300662,977
19-03-2010 0:00,2010,3,224.79,506.5,221.23,222.25,19980164,978
18-03-2010 0:00,2010,3,224.1,506.5,222.61,224.65,12218159,979
17-03-2010 0:00,2010,3,224.9,506.5,223.27,224.12,16105571,980
16-03-2010 0:00,2010,3,224.18,506.5,222.51,224.45,15960948,981
15-03-2010 0:00,2010,3,225.38,506.5,220.25,223.84,17625013,982
12-03-2010 0:00,2010,3,227.37,506.5,225.75,226.6,14868660,983
11-03-2010 0:00,2010,3,223.91,506.5,223.32,225.5,14489234,984
10-03-2010 0:00,2010,3,223.83,506.5,223.2,224.84,21293449,985
09-03-2010 0:00,2010,3,218.31,506.5,217.89,223.02,32866380,986
08-03-2010 0:00,2010,3,220.01,506.5,218.25,219.08,15353177,987
05-03-2010 0:00,2010,3,214.94,506.5,214.63,218.95,32129229,988
04-03-2010 0:00,2010,3,209.28,506.5,208.63,210.71,13072848,989
03-03-2010 0:00,2010,3,208.94,506.5,207.94,209.33,13294242,990
02-03-2010 0:00,2010,3,209.93,506.5,207.74,208.85,20233736,991
01-03-2010 0:00,2010,3,205.75,506.5,205.45,208.99,19646169,992
26-02-2010 0:00,2010,2,202.38,506.5,202,204.62,18123580,993
25-02-2010 0:00,2010,2,197.38,506.5,196.89,202,23764153,994
24-02-2010 0:00,2010,2,198.23,506.5,197.84,200.66,16448768,995
23-02-2010 0:00,2010,2,200,506.5,195.71,197.06,20546889,996
22-02-2010 0:00,2010,2,202.34,506.5,199.19,200.42,13958024,997
19-02-2010 0:00,2010,2,201.86,506.5,201.11,201.67,14847638,998
18-02-2010 0:00,2010,2,201.63,506.5,200.92,202.93,15100873,999
17-02-2010 0:00,2010,2,204.19,506.5,200.86,202.55,15585530,1000
16-02-2010 0:00,2010,2,201.94,506.5,201.52,203.4,19426823,1001
12-02-2010 0:00,2010,2,198.11,506.5,195.5,200.38,23409558,1003
11-02-2010 0:00,2010,2,194.88,506.5,194.06,198.67,19655129,1004
10-02-2010 0:00,2010,2,195.89,506.5,194.26,195.12,13227174,1005
09-02-2010 0:00,2010,2,196.42,506.5,194.75,196.19,22603004,1006
08-02-2010 0:00,2010,2,195.69,506.5,194,194.12,17081017,1007
05-02-2010 0:00,2010,2,192.62,506.5,190.85,195.46,30368050,1008
04-02-2010 0:00,2010,2,196.73,506.5,191.57,192.05,27058966,1009
03-02-2010 0:00,2010,2,195.17,506.5,194.42,199.23,21975967,1010
02-02-2010 0:00,2010,2,195.91,506.5,193.38,195.86,24940759,1011
01-02-2010 0:00,2010,2,192.37,506.5,191.3,194.73,26781203,1012
29-01-2010 0:00,2010,1,201.08,506.5,190.25,192.06,44498255,1013
28-01-2010 0:00,2010,1,204.93,506.5,198.7,199.29,41910768,1014
27-01-2010 0:00,2010,1,206.85,506.5,199.53,207.88,61520290,1015
26-01-2010 0:00,2010,1,205.95,506.5,202.58,205.94,66682498,1016
25-01-2010 0:00,2010,1,202.51,506.5,200.19,203.08,38060686,1017
22-01-2010 0:00,2010,1,206.78,506.5,197.16,197.75,31491696,1018
21-01-2010 0:00,2010,1,212.08,506.5,207.21,208.07,21719795,1019
20-01-2010 0:00,2010,1,214.91,506.5,209.5,211.72,21862556,1020
19-01-2010 0:00,2010,1,208.33,506.5,207.24,215.04,26071660,1021
15-01-2010 0:00,2010,1,210.93,506.5,205.87,205.93,21226295,1023
14-01-2010 0:00,2010,1,210.11,506.5,209.02,209.43,15469773,1024
13-01-2010 0:00,2010,1,207.87,506.5,204.1,210.65,21638905,1025
12-01-2010 0:00,2010,1,209.19,506.5,206.42,207.72,21230682,1026
11-01-2010 0:00,2010,1,212.8,506.5,208.45,210.11,16508195,1027
08-01-2010 0:00,2010,1,210.3,506.5,209.06,211.98,15995583,1028
07-01-2010 0:00,2010,1,211.75,506.5,209.05,210.58,17040332,1029
06-01-2010 0:00,2010,1,214.38,506.5,210.75,210.97,19719942,1030
05-01-2010 0:00,2010,1,214.6,506.5,213.25,214.38,21496572,1031
04-01-2010 0:00,2010,1,213.43,506.5,212.38,214.01,17633150,1032
31-12-2009 0:00,2009,12,213.13,506.5,210.56,210.73,12586097,1034
30-12-2009 0:00,2009,12,208.83,506.5,208.31,211.64,14717244,1035
29-12-2009 0:00,2009,12,212.63,506.5,208.73,209.1,15900153,1036
28-12-2009 0:00,2009,12,211.72,506.5,209.61,211.61,23020150,1037
24-12-2009 0:00,2009,12,203.55,506.5,203.35,209.04,17888855,1039
23-12-2009 0:00,2009,12,201.25,506.5,200.81,202.1,12340141,1040
22-12-2009 0:00,2009,12,199.44,506.5,198.66,200.36,12482649,1041
21-12-2009 0:00,2009,12,196.05,506.5,195.67,198.23,21870444,1042
18-12-2009 0:00,2009,12,193.17,506.5,192.6,195.43,21741788,1043
17-12-2009 0:00,2009,12,194.26,506.5,191,191.86,13887008,1044
16-12-2009 0:00,2009,12,195.1,506.5,194.55,195.03,12611382,1045
15-12-2009 0:00,2009,12,195.83,506.5,193.27,194.17,14989779,1046
14-12-2009 0:00,2009,12,195.37,506.5,192.56,196.98,17706732,1047
11-12-2009 0:00,2009,12,197.78,506.5,193.43,194.67,15349054,1048
10-12-2009 0:00,2009,12,199.5,506.5,196.12,196.43,17488165,1049
09-12-2009 0:00,2009,12,191.28,506.5,190.31,197.8,24456455,1050
08-12-2009 0:00,2009,12,189.36,506.5,188.7,189.87,24657040,1051
07-12-2009 0:00,2009,12,193.32,506.5,188.68,188.95,25527094,1052
04-12-2009 0:00,2009,12,199.7,506.5,190.28,193.32,29539524,1053
03-12-2009 0:00,2009,12,197.42,506.5,196.27,196.48,16025654,1054
02-12-2009 0:00,2009,12,198.96,506.5,195.75,196.23,25544958,1055
01-12-2009 0:00,2009,12,202.24,506.5,196.83,196.97,16634369,1056
30-11-2009 0:00,2009,11,201.11,506.5,198.77,199.91,15173418,1057
27-11-2009 0:00,2009,11,199.22,506.5,198.37,200.59,10544892,1058
25-11-2009 0:00,2009,11,205.4,506.5,203.76,204.19,10237473,1060
24-11-2009 0:00,2009,11,205.33,506.5,202.9,204.44,11372742,1061
23-11-2009 0:00,2009,11,203,506.5,202.95,205.88,16970533,1062
20-11-2009 0:00,2009,11,199.15,506.5,197.76,199.92,14531795,1063
19-11-2009 0:00,2009,11,204.61,506.5,199.8,200.51,19368789,1064
18-11-2009 0:00,2009,11,206.54,506.5,204,205.96,13368552,1065
17-11-2009 0:00,2009,11,206.08,506.5,205,207,14161152,1066
16-11-2009 0:00,2009,11,205.48,506.5,205.01,206.63,17328717,1067
13-11-2009 0:00,2009,11,202.87,506.5,202.07,204.45,12261823,1068
12-11-2009 0:00,2009,11,203.14,506.5,201.43,201.99,12996979,1069
11-11-2009 0:00,2009,11,204.56,506.5,201.83,203.25,15859930,1070
10-11-2009 0:00,2009,11,201.02,506.5,201.01,202.98,14328340,1071
09-11-2009 0:00,2009,11,196.94,506.5,196.26,201.46,18887669,1072
06-11-2009 0:00,2009,11,192.51,506.5,192.4,194.34,10543909,1073
05-11-2009 0:00,2009,11,192.4,506.5,191.82,194.03,13747257,1074
04-11-2009 0:00,2009,11,190.73,506.5,190.23,190.81,17419357,1075
03-11-2009 0:00,2009,11,187.85,506.5,185.92,188.75,18662202,1076
02-11-2009 0:00,2009,11,189.8,506.5,185.57,189.31,24271033,1077
30-10-2009 0:00,2009,10,196.06,506.5,186.07,188.5,25625842,1078
29-10-2009 0:00,2009,10,195,506.5,192.14,196.35,20371723,1079
28-10-2009 0:00,2009,10,197.71,506.5,191.1,192.4,29228031,1080
27-10-2009 0:00,2009,10,201.66,506.5,196.45,197.37,27019639,1081
26-10-2009 0:00,2009,10,203.67,506.5,200.1,202.48,17297769,1082
23-10-2009 0:00,2009,10,205.7,506.5,203.23,203.94,15028062,1083
22-10-2009 0:00,2009,10,204.7,506.5,202.51,205.2,28263975,1084
21-10-2009 0:00,2009,10,199.52,506.5,199.23,204.92,42633075,1085
20-10-2009 0:00,2009,10,200.6,506.5,197.85,198.76,40751402,1086
19-10-2009 0:00,2009,10,187.85,506.5,185.55,189.86,33651048,1087
16-10-2009 0:00,2009,10,189.35,506.5,187.84,188.05,15408027,1088
15-10-2009 0:00,2009,10,189.63,506.5,189.53,190.56,13341246,1089
14-10-2009 0:00,2009,10,192.25,506.5,190.23,191.29,13420377,1090
13-10-2009 0:00,2009,10,190.63,506.5,189.7,190.02,12429226,1091
12-10-2009 0:00,2009,10,191.02,506.5,189.64,190.81,10291108,1092
09-10-2009 0:00,2009,10,188.97,506.5,188.62,190.47,10478335,1093
08-10-2009 0:00,2009,10,190.66,506.5,188.89,189.27,15650328,1094
07-10-2009 0:00,2009,10,189.76,506.5,189.03,190.25,16630987,1095
06-10-2009 0:00,2009,10,187.74,506.5,187.3,190.01,21610125,1096
05-10-2009 0:00,2009,10,186.2,506.5,184.27,186.02,15111866,1097
02-10-2009 0:00,2009,10,181.41,506.5,181.35,184.9,19765524,1098
01-10-2009 0:00,2009,10,185.35,506.5,180.7,180.86,18739677,1099
30-09-2009 0:00,2009,9,186.13,506.5,182.61,185.35,19270805,1100
29-09-2009 0:00,2009,9,186.73,506.5,184.31,185.38,12335197,1101
28-09-2009 0:00,2009,9,183.87,506.5,183.33,186.15,12058857,1102
25-09-2009 0:00,2009,9,182.01,506.5,181.44,182.37,15910266,1103
24-09-2009 0:00,2009,9,187.2,506.5,182.77,183.82,19674213,1104
23-09-2009 0:00,2009,9,185.4,506.5,185.03,185.5,21215709,1105
22-09-2009 0:00,2009,9,185.19,506.5,182.85,184.48,12748713,1106
21-09-2009 0:00,2009,9,184.29,506.5,181.62,184.02,15632701,1107
18-09-2009 0:00,2009,9,185.83,506.5,184.76,185.02,21490980,1108
17-09-2009 0:00,2009,9,181.98,506.5,181.97,184.55,28948952,1109
16-09-2009 0:00,2009,9,177.99,506.5,177.88,181.87,26929357,1110
15-09-2009 0:00,2009,9,174.04,506.5,173.59,175.16,15231079,1111
14-09-2009 0:00,2009,9,170.83,506.5,170.25,173.72,11500373,1112
11-09-2009 0:00,2009,9,172.91,506.5,170.87,172.16,12462884,1113
10-09-2009 0:00,2009,9,172.06,506.5,170.81,172.56,17540478,1114
09-09-2009 0:00,2009,9,172.78,506.5,169.7,171.14,28974698,1115
08-09-2009 0:00,2009,9,172.98,506.5,172,172.93,11251661,1116
04-09-2009 0:00,2009,9,167.28,506.5,167.09,170.31,13379522,1117
03-09-2009 0:00,2009,9,166.44,506.5,165,166.55,10503673,1118
02-09-2009 0:00,2009,9,164.62,506.5,164.11,165.18,13014301,1119
01-09-2009 0:00,2009,9,167.99,506.5,164.94,165.3,16750905,1120
31-08-2009 0:00,2009,8,168.16,506.5,166.5,168.21,11126441,1121
28-08-2009 0:00,2009,8,172.27,506.5,168.53,170.05,16209204,1122
27-08-2009 0:00,2009,8,168.75,506.5,164.83,169.45,16042118,1123
26-08-2009 0:00,2009,8,168.92,506.5,166.76,167.41,10857067,1124
25-08-2009 0:00,2009,8,169.46,506.5,169.13,169.4,11584049,1125
24-08-2009 0:00,2009,8,170.12,506.5,168.27,169.06,14533168,1126
21-08-2009 0:00,2009,8,167.65,506.5,166.8,169.22,14859756,1127
20-08-2009 0:00,2009,8,164.98,506.5,164.61,166.33,12221390,1128
19-08-2009 0:00,2009,8,162.75,506.5,162.45,164.6,14759695,1129
18-08-2009 0:00,2009,8,161.63,506.5,161.41,164,15398221,1130
17-08-2009 0:00,2009,8,163.55,506.5,159.42,159.59,18727893,1131
14-08-2009 0:00,2009,8,167.94,506.5,165.53,166.78,10930325,1132
13-08-2009 0:00,2009,8,166.65,506.5,166.5,168.42,15720085,1133
12-08-2009 0:00,2009,8,162.55,506.5,162.46,165.31,15895377,1134
11-08-2009 0:00,2009,8,163.69,506.5,161.88,162.83,12696022,1135
10-08-2009 0:00,2009,8,165.66,506.5,163.66,164.72,10729827,1136
07-08-2009 0:00,2009,8,165.49,506.5,164.8,165.51,13838704,1137
06-08-2009 0:00,2009,8,165.58,506.5,163.09,163.91,12206233,1138
05-08-2009 0:00,2009,8,165.75,506.5,164.21,165.11,15113619,1139
04-08-2009 0:00,2009,8,164.93,506.5,164.21,165.55,14136053,1140
03-08-2009 0:00,2009,8,165.21,506.5,164.87,166.43,14079982,1141
31-07-2009 0:00,2009,7,162.99,506.5,162.91,163.39,15096136,1142
30-07-2009 0:00,2009,7,161.7,506.5,161.5,162.79,16771544,1143
29-07-2009 0:00,2009,7,158.9,506.5,158.25,160.03,13658150,1144
28-07-2009 0:00,2009,7,158.88,506.5,157.6,160,12984019,1145
27-07-2009 0:00,2009,7,160.17,506.5,157.26,160.1,15475401,1146
24-07-2009 0:00,2009,7,156.95,506.5,156.5,159.99,15655702,1147
23-07-2009 0:00,2009,7,156.63,506.5,155.56,157.82,18820054,1148
22-07-2009 0:00,2009,7,157.79,506.5,156.11,156.74,31217976,1149
21-07-2009 0:00,2009,7,153.29,506.5,149.75,151.51,31242187,1150
20-07-2009 0:00,2009,7,153.27,506.5,150.89,152.91,26268741,1151
17-07-2009 0:00,2009,7,149.08,506.5,148.63,151.75,21505493,1152
16-07-2009 0:00,2009,7,145.76,506.5,145.57,147.52,14056023,1153
15-07-2009 0:00,2009,7,145.04,506.5,144.32,146.88,17342302,1154
14-07-2009 0:00,2009,7,142.03,506.5,141.16,142.27,12410774,1155
13-07-2009 0:00,2009,7,139.54,506.5,137.53,142.34,17277642,1156
10-07-2009 0:00,2009,7,136.34,506.5,136.32,138.52,15902608,1157
09-07-2009 0:00,2009,7,137.76,506.5,135.93,136.36,12255205,1158
08-07-2009 0:00,2009,7,135.92,506.5,134.42,137.22,20568864,1159
07-07-2009 0:00,2009,7,138.48,506.5,135.18,135.4,16492156,1160
06-07-2009 0:00,2009,7,138.7,506.5,136.25,138.61,17810219,1161
02-07-2009 0:00,2009,7,141.25,506.5,139.79,140.02,13236264,1163
01-07-2009 0:00,2009,7,143.5,506.5,142.52,142.83,14795450,1164
30-06-2009 0:00,2009,6,142.58,506.5,141.8,142.43,15508920,1165
29-06-2009 0:00,2009,6,143.46,506.5,141.54,141.97,20273642,1166
26-06-2009 0:00,2009,6,139.79,506.5,139.74,142.44,15695426,1167
25-06-2009 0:00,2009,6,135.75,506.5,135.21,139.86,21060313,1168
24-06-2009 0:00,2009,6,135.42,506.5,134.86,136.22,17340169,1169
23-06-2009 0:00,2009,6,136.4,506.5,132.88,134.01,25233210,1170
22-06-2009 0:00,2009,6,140.67,506.5,136.33,137.37,22675441,1171
19-06-2009 0:00,2009,6,138.07,506.5,136.9,139.48,25780518,1172
18-06-2009 0:00,2009,6,136.11,506.5,135.59,135.88,15274289,1173
17-06-2009 0:00,2009,6,136.67,506.5,134.53,135.58,20407596,1174
16-06-2009 0:00,2009,6,136.66,506.5,136.1,136.35,18385891,1175
15-06-2009 0:00,2009,6,136.01,506.5,134.89,136.09,19283873,1176
12-06-2009 0:00,2009,6,138.81,506.5,136.04,136.97,20110176,1177
11-06-2009 0:00,2009,6,139.55,506.5,138.55,139.95,18743693,1178
10-06-2009 0:00,2009,6,142.28,506.5,138.3,140.25,24599961,1179
09-06-2009 0:00,2009,6,143.81,506.5,140.55,142.72,24177268,1180
08-06-2009 0:00,2009,6,143.82,506.5,139.43,143.85,33273239,1181
05-06-2009 0:00,2009,6,145.31,506.5,143.21,144.67,22596982,1182
04-06-2009 0:00,2009,6,140.13,506.5,140.04,143.74,19665427,1183
03-06-2009 0:00,2009,6,140,506.5,139.07,140.95,20185656,1184
02-06-2009 0:00,2009,6,138.99,506.5,138.35,139.49,16293676,1185
01-06-2009 0:00,2009,6,136.47,506.5,136,139.35,16166712,1186
29-05-2009 0:00,2009,5,135.39,506.5,133.85,135.81,16309086,1187
28-05-2009 0:00,2009,5,133.45,506.5,132.03,135.07,17412504,1188
27-05-2009 0:00,2009,5,131.78,506.5,130.91,133.05,23105810,1189
26-05-2009 0:00,2009,5,124.76,506.5,124.55,130.78,22747347,1190
22-05-2009 0:00,2009,5,124.05,506.5,121.75,122.5,10645315,1191
21-05-2009 0:00,2009,5,125.15,506.5,122.89,124.18,14577894,1192
20-05-2009 0:00,2009,5,127.63,506.5,125.3,125.87,13884720,1193
19-05-2009 0:00,2009,5,126.82,506.5,125.74,127.45,13300787,1194
18-05-2009 0:00,2009,5,123.73,506.5,121.57,126.65,16395908,1195
15-05-2009 0:00,2009,5,122.32,506.5,121.61,122.42,13127320,1196
14-05-2009 0:00,2009,5,119.78,506.5,119.7,122.95,15996710,1197
13-05-2009 0:00,2009,5,123.21,506.5,119.38,119.49,21284603,1198
12-05-2009 0:00,2009,5,129.56,506.5,123.25,124.42,21767115,1199
11-05-2009 0:00,2009,5,127.37,506.5,127.12,129.57,14456531,1200
08-05-2009 0:00,2009,5,129.04,506.5,126.26,129.19,16715152,1201
07-05-2009 0:00,2009,5,132.33,506.5,127.9,129.06,18996275,1202
06-05-2009 0:00,2009,5,133.33,506.5,130.22,132.5,16915788,1203
05-05-2009 0:00,2009,5,131.75,506.5,131.12,132.71,14228616,1204
04-05-2009 0:00,2009,5,128.24,506.5,127.68,132.07,21770742,1205
01-05-2009 0:00,2009,5,125.8,506.5,125.8,127.24,14199605,1206
