product_name,mrp,price,pdp_url,brand_name,product_category,retailer,description,rating,review_count,style_attributes,total_sizes,available_size,color
Wacoal Women's Bodysuede Underwire Bra,$60.00 ,$60.00 ,https://www.amazon.com/-/dp/B002C2KZOA?th=1&psc=1,Wacoal,Bras,Amazon US,"Bodysuede Full Figure Seamless Bra offers stretch seamless with microdenier hand. Details include double cup support, hidden foam sling for uplift, shaping and support. Seamless, smooth and comfortable! Full figure seamless underwire with a hidden inner sling for great support! Wide padded straps relieve shoulder strain. Colors: Ivory, Black, French Nude. Sizes: C 34-40; D, DD, DDD 32-40. |Bodysuede Full Figure Seamless Bra offers stretch seamless with microdenier hand. Details include double cup support, hidden foam sling for uplift, shaping and support.",4.4,378,"[ Lining: 100% Nylon; Body: 86% Nylon, 14% Spandex Elastane Center , Imported , Supportive bra with double cup support featuring hidden foam sling for uplift and padded-foam adjustable straps^Hook-and-eye back closure ]","32D , 32DD , 32DDD , 34C , 34D , 34DD , 34DDD , 36C , 36D , 36DD , 36DDD , 38C , 38D , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD , 42C , 42D , 42DD , 42DDD , 44C , 44D , 44DD , 44DDD","32D , 32DD , 32DDD , 34C , 34D , 34DD , 34DDD , 36C , 36D , 36DD , 36DDD , 38C , 38D , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD , 42D , 42DDD , 44D , 44DD , 44DDD",French Nude
Wacoal Women's Full Figure Basic Beauty Underwire Bra,$50.00 ,$36.99 ,https://www.amazon.com/-/dp/B008DKBWBU?th=1&psc=1,Wacoal,Bras,Amazon US,Seamless molded two-ply cups with inner sling for smooth support,4.2,961,"[ 85% Nylon/15% Spandex , Imported , Hook and Eye closure , Hand Wash , Full-coverage bra with built-in camisole strap with stretch back release , Cups with hidden inner sling for shape and support , Band and sides smooth and minimize bulge , Hook-and-eye closure ]","32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 36H , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 40H , 42C , 42D , 42DD , 42DDD , 42G , 42H , 44C , 44D , 44DD , 44DDD , 44G , 44H","32D , 32DD , 32DDD , 34C , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 36H , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 40H , 42C , 42DD , 42DDD , 42G , 42H , 44C , 44D , 44DD , 44DDD , 44H",Cappuccino
Wacoal Women's Underwire Sport Bra,$65.00 ,$45.50 ,https://www.amazon.com/-/dp/B01GTNW888?th=1&psc=1,Wacoal,Bras,Amazon US,"Sport bra offers great control, support and comfort for workouts or as your everyday bra |Wacoal Underwire Sport Bra",4.3,1855,"[ 80% Nylon, 20% Spandex Elastane , Imported , Hand Wash , Maximum Support for high impact activities.Great choice for full busted and full figured women , Two-ply fabric cups and floating underwire frame keep breast motion to a minimum , Outside underwire frame and shoulder strap adjustment designed to minimize chaffing , Moisture-wicking athletic bra featuring triple hook-and-eye closure on back , Inner sling for extra support in G and H cup sizes. Kicked in straps have six row slide and hook positions for a custom fit ]","32C , 32D , 32DD , 32DDD , 32G , 32H , 34C , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 36H , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 40H , 42D , 42DD , 42DDD","32C , 32D , 32DD , 32G , 32H , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 36G , 36H , 38C , 38D , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40G , 40H , 42D",Teaberry/Gray
Wacoal Women's How Perfect Soft Cup Bra,$60.00 ,$60.00 ,https://www.amazon.com/-/dp/B00NW0P0RS?th=1&psc=1,Wacoal,Bras,Amazon US,How Perfect Soft Cup is super soft and comfortable.,4.1,136,"[ 81% Nylon, 19% Spandex , Imported , Hook and Eye closure , Hand Wash , Clean tailored finishes at neckline and underarm , Adjustable stretch back strap , Smooth leotard back ]","30B , 30C , 30D , 30DD , 30DDD , 32B , 32C , 32D , 32DD , 32DDD , 34A , 34B , 34C , 34D , 34DD , 34DDD , 36A , 36B , 36C , 36D , 36DD , 38B , 38C , 38D , 40B","30B , 30C , 30D , 30DD , 30DDD , 32B , 32C , 32D , 32DD , 32DDD , 34A , 34B , 34C , 34D , 34DD , 34DDD , 36A , 36B , 36C , 36D , 36DD , 38C",Black
Wacoal Embrace Lace Bikini Panty,$27.00 ,$27.00 ,https://www.amazon.com/-/dp/B003GDICYY?th=1&psc=1,Wacoal,Panties,Amazon US,Embrace lace bikini offers great fit and matches coordinating pieces in the collection |Embrace Lace Bikini,4.3,94,"[ 100% Nylon , 0.9"" high , 5.8"" wide , Scalloped detailing around waistband , body: 82% nylon/18% lycra spandex Lace 48% polyester/41% nylon/11% lycra spandex crotch lining: 100% cotton ]","Small , Medium , Large , X-Large","Small , Medium , X-Large",Large
Wacoal Women's Halo Underwire Bra,$48.00 ,$34.95 ,https://www.amazon.com/-/dp/B01N0RLLE4?th=1&psc=1,Wacoal,Bras,Amazon US,Beautiful all over cross-dye soft lace cups and wings.,4.3,398,"[ Body: 82% Nylon, 18% Spandex , Imported , Hand Wash , Stretch straps , J-hook for t-back adjustment and convertibility ]","32C , 32D , 32DD , 32DDD , 32G , 34B , 34C , 34D , 34DD , 34DDD , 34G , 36B , 36C , 36D , 36DD , 36DDD , 36G , 38B , 38C , 38D , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD","32C , 32DD , 32DDD , 32G , 34B , 34C , 34D , 34DDD , 34G , 36B , 36C , 36D , 36DD , 38B , 38C , 38D , 38DD , 38DDD , 40D",Conch Shell
Wacoal Women's Full Figure Basic Beauty Underwire Bra,$50.00 ,$50.00 ,https://www.amazon.com/-/dp/B004FUEAP2?th=1&psc=1,Wacoal,Bras,Amazon US,Seamless molded two-ply cups with inner sling for smooth support,4.2,969,"[ Nylon/Stretch Blend , Imported , Hook and Eye closure , Featured in ivory , Style #: 855192 , Full figure seamless underwire bra , Great fit, comfort and support , Bodysuede fabric feels sleek and smooth on the body ]","32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 36H , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 40H , 42C , 42D , 42DD , 42DDD , 42G , 42H , 44C , 44D , 44DD , 44DDD , 44G , 44H","32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 36H , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 40H , 42C , 42D , 42DD , 42DDD , 42G , 42H , 44D , 44DD , 44DDD , 44G , 44H",Naturally Nude
Wacoal Women's Lace Affair Bikini Panty,$22.00 ,$22.00 ,https://www.amazon.com/-/dp/B01MZ3RM5F?th=1&psc=1,Wacoal,Panties,Amazon US,Lace affair bikini with intricate cross-dyed lace with scallop detail at front waist,4.8,5,"[ Body: 48% Polyester, 43% Nylon, 9% Spandex; Panel Lining: 100% Cotton , Imported , Pull On closure , Hand Wash , Elastic at back leg anchors garment to insure it stays in place , Cotton crotch lining ]","Small , Medium , Large , X-Large","Small , Medium , Large",Rose Dust/Angel Wing
Wacoal Women's Awareness Underwire Bra,$65.00 ,$65.00 ,https://www.amazon.com/-/dp/B003RHIKA0?th=1&psc=1,Wacoal,Bras,Amazon US,"Awareness full figure underwire bra with beautiful, smooth jacquard lily fabric",4.4,1163,"[ 80% Nylon/20% Spandex , Imported , Hook and Eye closure , Hand Wash , Bra featuring full molded cups with underwire encased between inner and outer cups , Adjustable straps , Hook-and-eye closure ]","32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 34I , 36C , 36D , 36DD , 36DDD , 36G , 36H , 36I , 38C , 38D , 38DD , 38DDD , 38G , 38H , 38I , 40C , 40D , 40DD , 40DDD , 40G , 40H , 40I , 42C , 42D , 42DD , 42DDD , 42G , 42H , 44C , 44D , 44DD , 44DDD , 44G , 44H","32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 34I , 36C , 36D , 36DD , 36DDD , 36G , 36H , 36I , 38C , 38D , 38DD , 38DDD , 38G , 38I , 40C , 40D , 40DD , 40DDD , 40G , 40H , 40I , 42C , 42D , 42DD , 42DDD , 42G , 42H , 44C , 44D , 44DD , 44DDD , 44G , 44H",Naturally Nude
Wacoal Women's Basic Beauty Contour Bra,$55.00 ,$55.00 ,https://www.amazon.com/-/dp/B01N1VK1G1?th=1&psc=1,Wacoal,Bras,Amazon US,Basic beauty contour bra with breathable soft lightweight stretch micro spacer cups,4,2,"[ Cup: 85% Polyester, 15% Spandex , Imported , Hook and Eye closure , Hand Wash , Full coverage cup with inner mesh sling , Build up front strap lined for support , Kicked in back keeps straps in place ,Deep back eliminates bulges,Adjustable low stretch strap]","32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38D , 38DD , 38DDD , 38G , 40C , 40D , 40DD , 40DDD , 42D , 42DD","32C , 32D , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38D , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD , 42D , 42DD",Royal Blue
Calvin Klein Women's Naked Glamour Strapless Push Up Bra,$42.00 ,$29.99 ,https://www.amazon.com/-/dp/B01N5NY4PC?th=1&psc=1,Calvin-Klein,Bras,Amazon US,This essential naked glamour push up strapless bra features luxurious smooth cups for an effortlessly glamorous look.,3.9,178,"[ Imported , hook and eye closure , CK Coverage Level: 2, 70% nylon/30% elastane , Hand wash ]","30B , 30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 36A , 36B , 36C , 36D , 36DD , 38B , 38C","32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 36C , 36D",Cinnamon
Wacoal Women's Retro Chic Underwire Bra,$48.00 ,$48.00 ,https://www.amazon.com/-/dp/B01B4GCBIM?th=1&psc=1,Wacoal,Bras,Amazon US,Beautiful low plunge chantilly lace bra with superior support. |Beautiful low plunge chantilly lace bra,4.4,753,"[ Lace: 100% Nylon; Back: 82% Nylon, 18% Spandex , Imported , Hook and Eye closure , Hand Wash , Delicate sheer window at top of cup gives a pared down look , Stretch satin strap with back adjustment , Leotard back ]","30B , 30D , 32B , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 34I , 36C , 36D , 36DD , 36DDD , 36G , 36H , 36I , 38C , 38D , 38DD , 38DDD , 38G , 38H , 38I , 40C , 40D , 40DD , 40DDD , 40G , 40H , 40I , 42D , 42DD , 42DDD , 42G , 42H , 44D , 44DD , 44DDD , 44G , 44H , 46D , 46DD , 46DDD , 46G , 46H , 48H","32D , 32DD , 32DDD , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 38C , 38D , 38DD , 38DDD , 38G , 40D , 40DDD , 42D , 44DD",Raspberry
Calvin Klein Women's Perfectly Fit Lightly Lined Memory Touch T-Shirt Bra,$46.00 ,$46.00 ,https://www.amazon.com/-/dp/B01MYAD976?th=1&psc=1,Calvin-Klein,Bras,Amazon US,This full coverage bra features lightly lined cups with Memory Touch for ultimate comfort and a perfect fit. |T-shirt bra,4.3,466,"[ 72% Nylon, 28% Elastane , Imported , Hand Wash , Memory touch technology T-shirt bra , Voted ""The Best T-shirt Bra"" from New York Magazine! , Calvin Klein logo on left wing , Molds quickly to the shape of the body , Double layer bonded wings for invisibility and soft support ]","30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 32DDD , 34A , 34B , 34C , 34D , 34DD , 34DDD , 36A , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD","32A , 32B , 32C , 34A , 34B , 36A , 36C , 36DD",Dark Midnight
Calvin Klein Women's 3 Pack Carousel Thong Panty,$33.00 ,$20.99 ,https://www.amazon.com/-/dp/B0147JPOOQ?th=1&psc=1,Calvin-Klein,Panties,Amazon US,A set of 3 Calvin Klein Underwear thongs in neutral hues. Logo lettering at elastic waistband.,4.7,457,"[ 90% Cotton, 10% Elastane , Imported , Machine Wash , Contrasting elasticized Calvin Klein logo waistband , Cotton gusset , Three low-rise thong panties each featuring logoed waistband and cotton gusset ]","Small , Medium , Large","Medium , Large",Black/White/Grey Heather
Wacoal Women's Full Figure Basic Beauty Underwire Bra,$50.00 ,$50.00 ,https://www.amazon.com/-/dp/B005FR9WQQ?th=1&psc=1,Wacoal,Bras,Amazon US,Seamless molded two-ply cups with inner sling for smooth support,4.2,913,"[ 85% Nylon/15% Spandex , Imported , Hook and Eye closure , Hand Wash , Full-coverage bra with built-in camisole strap with stretch back release , Cups with hidden inner sling for shape and support , Band and sides smooth and minimize bulge , Hook-and-eye closure ]","32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 36H , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 40H , 42C , 42D , 42DD , 42DDD , 42G , 42H , 44C , 44D , 44DD , 44DDD , 44G , 44H","32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 40H , 42C , 42D , 42DD , 42DDD , 42G , 42H , 44D , 44DD , 44DDD , 44G , 44H",Naturally Nude
Wacoal Women's Retro Chic Underwire Bra,$60.00 ,$48.00 ,https://www.amazon.com/-/dp/B015YAWDZA?th=1&psc=1,Wacoal,Bras,Amazon US,Beautiful low plunge chantilly lace bra with superior support. |Beautiful low plunge chantilly lace bra,4.4,753,"[ 82% Nylon/ 18% Spandex/Elastane , Imported , Hand Wash , Full-coverage bra featuring lace cups with mesh yoke , Band and sides smooth and minimize bulge , Seamed cups for superior lift, shape, and support , Leotard back ]","30B , 30D , 32B , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 34I , 36C , 36D , 36DD , 36DDD , 36G , 36H , 36I , 38C , 38D , 38DD , 38DDD , 38G , 38H , 38I , 40C , 40D , 40DD , 40DDD , 40G , 40H , 40I , 42D , 42DD , 42DDD , 42G , 42H , 44D , 44DD , 44DDD , 44G , 44H , 46D , 46DD , 46DDD , 46G , 46H , 48H","32DDD , 34G , 36D , 38D , 38DDD , 40DDD , 42D",White Jade
Wacoal Women's Full Figure Basic Beauty Underwire Bra,$50.00 ,$50.00 ,https://www.amazon.com/-/dp/B0055BQ602?th=1&psc=1,Wacoal,Bras,Amazon US,Seamless molded two-ply cups with inner sling for smooth support,4.2,961,"[ 85% Nylon/15% Spandex , Imported , Hook and Eye closure , Hand Wash , 1"" high , 1"" wide , Full-coverage bra with built-in camisole strap with stretch back release ,Cups with hidden inner sling for shape and support,Band and sides smooth and minimize bulge,Hook-and-eye closure]","32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 36H , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 40H , 42C , 42D , 42DD , 42DDD , 42G , 42H , 44C , 44D , 44DD , 44DDD , 44G , 44H","32D , 32DD , 32DDD , 34C , 34D , 34DD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 36H , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 40H , 42C , 42D , 42DD , 42DDD , 42G , 42H , 44D , 44DD , 44DDD",Ivory
Calvin Klein Women's Sheer Marquisette Demi Unlined Bra,$36.00 ,$36.00 ,https://www.amazon.com/-/dp/B01MYAD9Q8?th=1&psc=1,Calvin-Klein,Bras,Amazon US,"An unlined demi cup bra featuring sheer, sexy fabrication and bold, contrasting edging with repeating Calvin Klein logo.",4.6,61,"[ 72% Nylon, 28% Elastane , Imported , Hand Wash , New super soft light weight sheer fabrication , Unlined demi cup , Sheer cup , Ultra light ABD breathable spacer cup technology ]","30B , 30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 36A , 36B , 36C , 36D , 36DD , 38B , 38C , 38D","30B , 30C , 30D , 30DD , 32A , 32B , 32C , 32DD , 34A , 34B , 34C , 34D , 36A , 36B , 36C , 36D , 36DD , 38B , 38C , 38D",Nympth's Thigh
Wacoal Women's Basic Beauty Front Close Contour Bra,$55.00 ,$55.00 ,https://www.amazon.com/-/dp/B015WZ6HE0?th=1&psc=1,Wacoal,Bras,Amazon US,Front close contour bra with lightweight stretch spacer cups,4.2,26,"[ Cup: 85% Polyester, 15% Spandex , Imported , Hand Wash , Delivers modesty without adding bulk , Front close locks in place , Two tabs on back wing for criss cross or kicked in ]","32C , 32D , 32DD , 32DDD , 34C , 34D , 34DD , 34DDD , 36C , 36D , 36DD , 36DDD , 38C , 38D , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD","32C , 32D , 32DD , 32DDD , 34C , 34D , 34DD , 36C , 36D , 36DD , 36DDD , 38C , 38D , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD",Black
Wacoal Women's Retro Chic Contour Bra,$65.00 ,$52.97 ,https://www.amazon.com/-/dp/B015YBLIGE?th=1&psc=1,Wacoal,Bras,Amazon US,Seamless full coverage molded underwire with supportive spacer cups,4.2,107,"[ 90% Polyester, 10% Spandex , Imported , Hand Wash , Full coverage seamless underwire T-shirt bra , Supportive spacer fabric in cups , Kicked in back restricted stretch straps with back release , Lace side sling ]","32D , 32DD , 32DDD , 32G , 32H , 34D , 34DD , 34DDD , 34G , 34H , 36D , 36DD , 36DDD , 36G , 36H , 38D , 38DD , 38DDD , 38G , 38H , 40D , 40DD , 40DDD , 40G , 40H , 42D , 42DD , 42DDD , 44D , 44DD , 44DDD","32D , 32DD , 32G , 32H , 34D , 34DD , 34DDD , 34G , 34H , 36D , 36DD , 36DDD , 36G , 36H , 38D , 38DD , 38DDD , 38G , 40D , 40DD , 40DDD , 40G , 40H , 42D , 42DD , 42DDD , 44D , 44DD , 44DDD",White
Calvin Klein Women's Perfectly Fit Lightly Lined Memory Touch T-Shirt Bra,$46.00 ,$40.48 ,https://www.amazon.com/-/dp/B00JROC53K?th=1&psc=1,Calvin-Klein,Bras,Amazon US,This full coverage bra features lightly lined cups with Memory Touch for ultimate comfort and a perfect fit. |T-shirt bra,4.3,488,"[ 71% Nylon, 29% Spandex , Imported , Hand Wash , Memory touch technology T-shirt bra , Voted ""The Best T-shirt Bra"" from New York Magazine! , Calvin Klein logo on left wing , Molds quickly to the shape of the body , Double layer bonded wings for invisibility and soft support ]","30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 32DDD , 34A , 34B , 34C , 34D , 34DD , 34DDD , 36A , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD","30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 32DDD , 34A , 34B , 34C , 34D , 34DD , 34DDD , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD",Bare
Wacoal Women's Body By Wacoal Underwire Bra,$46.00 ,$39.46 ,https://www.amazon.com/-/dp/B0066647DS?th=1&psc=1,Wacoal,Bras,Amazon US,Body by wacoal seamless underwire is sleek and modern,4.4,279,"[ Body: SUPPLEX® fabric - 87% nylon / 13% spandex Center front and top cup: 100% nylon , Imported , Hook and Eye closure , Hand Wash , Camisole strap design with adjustments in the back. , SUPPLEX® fabric gives you the look and feel of cotton with the benefits of advanced fiber technology . , Feels light and smooth on the body, yet provides comfortable lift and shaping . ,Clean tailored neckline .,Great under sweaters and t-shirts .,Hand wash warm and Wash colors separately .Use non-chlorine bleach only when needed. Hang to dry.Do not iron or dry clean.]","32C , 32D , 32DD , 34B , 34C , 34D , 34DD , 36B , 36C , 36D , 36DD , 38B , 38C , 38D , 38DD","32D , 32DD , 34B , 34C , 34D , 34DD , 36B , 36C , 36D , 36DD , 38B , 38C , 38D , 38DD",Black
Calvin Klein Women's Standard Radiant Cotton Bikini Panty,$12.00 ,$9.88 ,https://www.amazon.com/-/dp/B014UXSKRM?th=1&psc=1,Calvin-Klein,Panties,Amazon US,Metallic logo elastic trims these Calvin Klein Underwear bikini briefs. Lined gusset.,4.4,2,"[ Imported , Smooth elastic waistband , Repeating Calvin Klein logo , Moderate rear coverage , Soft stretch cotton ]","Small , Medium , Large","Small , Large",Trinity
Wacoal Women's Retro Chic Underwire Bra,$60.00 ,$60.00 ,https://www.amazon.com/-/dp/B004N3BC66?th=1&psc=1,Wacoal,Bras,Amazon US,Beautiful low plunge chantilly lace bra with superior support. |Beautiful low plunge chantilly lace bra,4.4,755,"[ 82% Nylon/ 18% Spandex/Elastane , Imported , Hand Wash , Full-coverage bra featuring lace cups with mesh yoke , Band and sides smooth and minimize bulge , Seamed cups for superior lift, shape, and support , Leotard back ]","30B , 30D , 32B , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 34I , 36C , 36D , 36DD , 36DDD , 36G , 36H , 36I , 38C , 38D , 38DD , 38DDD , 38G , 38H , 38I , 40C , 40D , 40DD , 40DDD , 40G , 40H , 40I , 42D , 42DD , 42DDD , 42G , 42H , 44D , 44DD , 44DDD , 44G , 44H , 46D , 46DD , 46DDD , 46G , 46H , 48H","32D , 32DD , 32DDD , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 40H , 42D , 42DD , 42DDD , 44H",Cappuccino
b.tempt'd by Wacoal Women's Ciao Bella Balconette Bra,$38.00 ,$38.00 ,https://www.amazon.com/-/dp/B00SHYL76W?th=1&psc=1,b-temptd,Bras,Amazon US,Balconette features corded lace overlay with a dramatic scallop neckline,4.3,376,"[ 86% Nylon/14% Spandex , Imported , Hand Wash , Balconette bra featuring corded-lace overlay with sheer contrast bow accent and scalloped trim , Adjustable double rouleau-front straps , Hook-and-eye closure at back , Fishnet wings ]","30C , 30D , 30DD , 30DDD , 32B , 32C , 32D , 32DD , 32DDD , 34B , 34C , 34D , 34DD , 34DDD , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD","30C , 30D , 32B , 32C , 32D , 32DD , 34B , 34C , 34D , 34DD , 34DDD , 36B , 36C , 36D , 36DD , 36DDD , 38D",Liberty/Gold
Wacoal Women's Bodysuede Underwire Bra,$60.00 ,$60.00 ,https://www.amazon.com/-/dp/B0012H9A38?th=1&psc=1,Wacoal,Bras,Amazon US,"Bodysuede Full Figure Seamless Bra offers stretch seamless with microdenier hand. Details include double cup support, hidden foam sling for uplift, shaping and support. Seamless, smooth and comfortable! Full figure seamless underwire with a hidden inner sling for great support! Wide padded straps relieve shoulder strain. Colors: Ivory, Black, French Nude. Sizes: C 34-40; D, DD, DDD 32-40. |Bodysuede Full Figure Seamless Bra offers stretch seamless with microdenier hand. Details include double cup support, hidden foam sling for uplift, shaping and support.",4.4,377,"[ Lining: 100% Nylon; Body: 86% Nylon, 14% Spandex Elastane Center , Supportive bra with double cup support featuring hidden foam sling for uplift and padded-foam adjustable straps^Hook-and-eye back closure ]","32D , 32DD , 32DDD , 34C , 34D , 34DD , 34DDD , 36C , 36D , 36DD , 36DDD , 38C , 38D , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD , 42C , 42D , 42DD , 42DDD , 44C , 44D , 44DD , 44DDD","32DD , 32DDD , 34C , 34D , 34DD , 34DDD , 36C , 36D , 36DD , 36DDD , 38C , 38D , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD , 42C , 42D , 42DD , 42DDD , 44C , 44D , 44DD , 44DDD",Black
Wacoal Women's Halo Underwire Bra,$48.00 ,$48.00 ,https://www.amazon.com/-/dp/B01GTNWO28?th=1&psc=1,Wacoal,Bras,Amazon US,Beautiful all over cross-dye soft lace cups and wings.,4.4,395,"[ 82% Nylon, 18% Spandex , Imported , Hand Wash , Lace underwire bra featuring adjustable convertible straps that can be worn over shoulders or as racerback , Strap width increases with larger cup size , Inner support sling for DDD and G cup sizes , J-hook on back strap allows for racerback option , Hook-and-eye closure at back ]","32C , 32D , 32DD , 32DDD , 32G , 34B , 34C , 34D , 34DD , 34DDD , 34G , 36B , 36C , 36D , 36DD , 36DDD , 36G , 38B , 38C , 38D , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD","32C , 32D , 34B , 34C , 34DD , 36C , 36DD , 38C , 38D , 38DD",Bachelor Button
Wacoal Women's Embrace Lace Bra,$50.00 ,$35.00 ,https://www.amazon.com/-/dp/B01D5ZRAC2?th=1&psc=1,Wacoal,Bras,Amazon US,Embrace Lace Fashion Wire,4.3,410,"[ 48% polyester/41% nylon/11% lycra spandex , Imported , Hook and Eye closure , Hand Wash , Semi-sheer contour bra featuring floral-lace overlay with scalloped edging and underwire support , Adjustable shoulder straps , Hook-and-eye back closure ]","32B , 32C , 32D , 32DD , 32DDD , 34B , 34C , 34D , 34DD , 34DDD , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD , 38DDD , 40D , 40DD","32C , 32DD , 32DDD , 34C , 34D , 34DD , 34DDD , 36C , 36D , 36DD , 38C , 38D , 38DD , 40D , 40DD",Tango Red/Coral Blush
Calvin Klein Women's Naked Glamour Strapless Push Up Bra,$42.00 ,$29.99 ,https://www.amazon.com/-/dp/B0068NSHWG?th=1&psc=1,Calvin-Klein,Bras,Amazon US,This essential naked glamour push up strapless bra features luxurious smooth cups for an effortlessly glamorous look.,3.8,194,"[ 67% Nylon, 33% Spandex , Imported , Hook and Eye closure , Machine Wash , Strapless push-up bra with sweetheart cut , Adjustable and removable straps , Interior grip lining at seams for fit ,Hook-and-eye back closure,Small logo plaque at center front]","30B , 30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 36A , 36B , 36C , 36D , 36DD , 38B , 38C","30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 36A , 36C , 36D , 36DD , 38B , 38C",Black
Wacoal Womens Basic Beauty Contour T-Shirt Bra,$54.77 ,$54.77 ,https://www.amazon.com/-/dp/B01D941NYA?th=1&psc=1,Wacoal,Bras,Amazon US,"Basic beauty contour spacer will offer great support in a breathable, soft, lightweight fabrication |Basic beauty contour spacer will offer great support in a breathable, soft, lightweight fabrication",4.2,584,"[ 85% Polyester, 15% Spandex , Imported , Hook and Eye closure , Hand Wash , Full-coverage t-shirt bra featuring scalloped trim with ribbon applique at center , Built-up camisole strap with stretch back release , Kicked in back for non-slip straps , C, D, DD cups have 3 hooks and eyes, DDD and G cups have 4 hooks and eyes ]","30D , 30DD , 30DDD , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38D , 38DD , 38DDD , 38G , 40C , 40D , 40DD , 40DDD , 40G , 42D , 42DD , 42DDD , 44D , 44DD , 44DDD","32D , 32DDD , 34D , 34DD , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38DD , 42D",Wine Berry
